view_id,topo,result_id,branch_id,f_bus,t_bus,br_r,br_x,br_b,rate_a,rate_b,rate_c,tap,shift,br_status,link_type,branch_voltage,cables,frequency,geom,wkt_srid_3857,wires,length_m,betweenness_centrality_edges,betweenness_centrality_edges_inverted
24,0102000020110F0000020000007DB9FA6FAABA2E41B03BF805BBDF57417DB9FA6FAABA2E41B03BF805BBDF5741,1,5062,6950,6951,0,0.000794118,0,17000,,,1,0,1,transformer,,,,'SRID=4326;MULTILINESTRING((9.04543500454636 48.902962038624,9.04543500454636 48.902962038624))','SRID=3857;LINESTRING(1006933.21870975 6258412.09327595,1006933.21870975 6258412.09327595)',,0,0.017835083439436974,
25,0102000020110F0000020000009F3D17748949374197783B84A4505A419F3D17748949374197783B84A4505A41,1,5063,7078,7079,0,0.00122727,0,11000,,,1,0,1,transformer,,,,'SRID=4326;MULTILINESTRING((13.7096697317254 52.5397952327234,13.7096697317254 52.5397952327234))','SRID=3857;LINESTRING(1526153.45347963 6898322.06612983,1526153.45347963 6898322.06612983)',,0,0.005057586083909291,
26,0102000020110F00000200000004966CCEEDA72C41FE54F6DD2DA1584104966CCEEDA72C41FE54F6DD2DA15841,1,5064,6673,6674,0,0.00225,0,6000,,,1,0,1,transformer,,,,'SRID=4326;MULTILINESTRING((8.43517066491049 50.0590207035932,8.43517066491049 50.0590207035932))','SRID=3857;LINESTRING(938998.903172195 6456503.46815991,938998.903172195 6456503.46815991)',,0,0.0011191948944593592,
27,0102000020110F000002000000D4D8761FC528344174645C2C646D5741D4D8761FC528344174645C2C646D5741,1,5065,6765,6766,0,0.0009,0,15000,,,1,0,1,transformer,,,,'SRID=4326;MULTILINESTRING((11.8681563623092 48.2068029398098,11.8681563623092 48.2068029398098))','SRID=3857;LINESTRING(1321157.12290721 6141328.69313918,1321157.12290721 6141328.69313918)',,0,0.004497389889264666,
28,0102000020110F0000020000005C3EFA1C72433541FBDBE54D495D59415C3EFA1C72433541FBDBE54D495D5941,1,5066,6877,6878,0,0.0016875,0,8000,,,1,0,1,transformer,,,,'SRID=4326;MULTILINESTRING((12.5182221304018 51.1570725907056,12.5182221304018 51.1570725907056))','SRID=3857;LINESTRING(1393522.11319341 6649125.2171545,1393522.11319341 6649125.2171545)',,0,0.002235568076915643,
29,0102000020110F00000200000098B4A673B09B3141E37F19722B235A4198B4A673B09B3141E37F19722B235A41,1,5071,6691,6692,0,0.00122727,0,11000,,,1,0,1,transformer,,,,'SRID=4326;MULTILINESTRING((10.3662749760997 52.2846467432003,10.3662749760997 52.2846467432003))','SRID=3857;LINESTRING(1153968.45176247 6851757.78280637,1153968.45176247 6851757.78280637)',,0,0.03501049891737133,
30,0102000020110F0000020000002F45FCB60A8C33417A26D5794EC857412F45FCB60A8C33417A26D5794EC85741,1,5067,6734,6735,0,0.0016875,0,8000,,,1,0,1,transformer,,,,'SRID=4326;MULTILINESTRING((11.5077306378071 48.7611239837197,11.5077306378071 48.7611239837197))','SRID=3857;LINESTRING(1281034.71478684 6234425.90363466,1281034.71478684 6234425.90363466)',,0,0.008671273129874764,
31,0102000020110F000002000000BCDE1A8F89EF2F419DBD627ECAB85741BCDE1A8F89EF2F419DBD627ECAB85741,1,5072,6767,6768,0,0.00225,0,6000,,,1,0,1,transformer,,,,'SRID=4326;MULTILINESTRING((9.40058898980437 48.6669524200911,9.40058898980437 48.6669524200911))','SRID=3857;LINESTRING(1046468.77950188 6218537.97477665,1046468.77950188 6218537.97477665)',,0,0.004926093376566044,
32,0102000020110F0000020000007F919915106A32413826D89D7C7257417F919915106A32413826D89D7C725741,1,5095,6837,6838,0,0.00225,0,6000,,,1,0,1,transformer,,,,'SRID=4326;MULTILINESTRING((10.8408696067036 48.238031010916,10.8408696067036 48.238031010916))','SRID=3857;LINESTRING(1206800.08437452 6146546.46631771,1206800.08437452 6146546.46631771)',,0,0.004473003639070022,
33,0102000020110F000002000000F11E07A7BB1D3041DC711EBE2D175B411C028CEC761E30415A837DF42B175B41,1,5021,7105,6597,3.41418E-05,9.84034E-05,1.08244E-09,520,,,0,0,1,line,220000,3,50,'SRID=4326;MULTILINESTRING((9.48789511096312 53.6365577844305,9.4873986 53.6361723,9.4879396 53.6361819,9.4882702 53.6361904,9.4895774 53.6365197,9.4895774 53.6365197))','SRID=3857;LINESTRING(1056187.65245241 7101622.9706082,1056374.92401136 7101615.82016071)',,111,0.007380006393569896,0.007380006393569896
34,0102000020110F00000200000079E28B8D6B5B2B41A981A44FE1DF5A415AAB09D2815C2B418B597CC297DF5A41,1,4707,7158,6680,3.21107E-05,9.25493E-05,0.000000001,520,,,0,0,1,line,220000,3,50,'SRID=4326;MULTILINESTRING((8.05283755854215 53.3338809456773,8.0510141 53.3328292,8.0514419 53.332562,8.0515744 53.3324794,8.0521337 53.3321304,8.0524956 53.3319046,8.05408741848283 53.3323027100884))','SRID=3857;LINESTRING(896437.77645786 7044997.24441568,896576.910230021 7044703.03883971)',,194,0.01015115451337638,0.01015115451337638
