equal_node_id_1,equal_node_id_2,link_id_input,link_id_target,input_wkt_srid_3857,target_wkt_srid_3857
37,49,544,187714,'SRID=3857;LINESTRING(1295637.82513212 6848862.97123755,1224440.15623726 6836394.91172494)','SRID=3857;LINESTRING(1224437.9269383 6836394.11902764,1295631.91864485 6848862.40001358)'
394,312,547,7741,'SRID=3857;LINESTRING(1137956.3502483 6230306.12211338,1126273.47275952 6257420.32787897)','SRID=3857;LINESTRING(1137955.81975546 6230306.52354112,1126274.600088 6257408.30687936)'
81,74,553,190641,'SRID=3857;LINESTRING(1606137.55939458 6780054.8775568,1547611.95307191 6777505.48102515)','SRID=3857;LINESTRING(1547616.43051108 6777505.57213282,1606140.50110511 6780047.05735472)'
280,80,555,191022,'SRID=3857;LINESTRING(1489713.42799112 6684508.56124475,1615035.32980171 6694803.16392564)','SRID=3857;LINESTRING(1615027.49970492 6694797.20598955,1489720.4191177 6684528.22134176)'
81,280,557,190663,'SRID=3857;LINESTRING(1606137.55939458 6780054.8775568,1489713.42799112 6684508.56124475)','SRID=3857;LINESTRING(1606140.50110511 6780047.05735472,1489720.4191177 6684528.22134176)'
410,230,576,189553,'SRID=3857;LINESTRING(1157865.3148906 6192898.55641437,1156807.22085195 6193545.78825183)','SRID=3857;LINESTRING(1156807.7967959 6193552.48511139,1157885.33471864 6192807.60719225)'
418,417,589,190851,'SRID=3857;LINESTRING(1526267.04520751 6193687.6771369,1496451.68543092 6179454.76462178)','SRID=3857;LINESTRING(1496451.7787628 6179454.73259531,1526083.89978796 6193619.67771048)'
6,299,591,75798,'SRID=3857;LINESTRING(1104083.2613786 6869127.46138821,1122951.70947319 6857306.90055575)','SRID=3857;LINESTRING(1104069.1426596 6869119.77589238,1123282.65975733 6857162.45642873)'
422,56,601,17528,'SRID=3857;LINESTRING(964447.93451982 6336183.03602728,959931.31223542 6335583.9625945)','SRID=3857;LINESTRING(964450.31425941 6336182.01698597,959930.039628506 6335599.18193787)'
231,423,603,192288,'SRID=3857;LINESTRING(885888.957332226 6039818.70929429,886016.266752802 6036993.43167096)','SRID=3857;LINESTRING(886016.271156969 6036993.43479149,885886.193580677 6039855.12639116)'
424,52,604,54320,'SRID=3857;LINESTRING(929420.469525383 6277076.36185007,925436.796678455 6276396.02224595)','SRID=3857;LINESTRING(929419.400465945 6277076.04820238,925456.78449368 6276390.20663286)'
297,425,606,37194,'SRID=3857;LINESTRING(1154297.41937546 6830394.48495762,1159992.46501063 6830051.10986944)','SRID=3857;LINESTRING(1159996.86708368 6830055.34414387,1154297.50392255 6830394.60758185)'
297,426,607,37197,'SRID=3857;LINESTRING(1154297.41937546 6830394.48495762,1156439.43933238 6827540.589102)','SRID=3857;LINESTRING(1154297.50392255 6830394.60758185,1156439.20010588 6827540.34481732)'
52,427,614,76411,'SRID=3857;LINESTRING(925436.796678455 6276396.02224595,924648.933794503 6277037.95775857)','SRID=3857;LINESTRING(925456.78449368 6276390.20663286,924591.705372844 6277146.83996604)'
30,201,630,190051,'SRID=3857;LINESTRING(1057734.39237905 7084041.92342586,1029820.42694527 7004192.91679913)','SRID=3857;LINESTRING(1029793.88293218 7004178.36811368,1057735.76847922 7084064.82745641)'
23,440,654,140442,'SRID=3857;LINESTRING(1111918.81420444 7126015.76118106,1053046.48 7144565.6)','SRID=3857;LINESTRING(1111899.13989094 7125988.21501632,1053046.48 7144565.6)'
402,440,655,126972,'SRID=3857;LINESTRING(1051928.7334087 7163963.18160377,1053046.48 7144565.6)','SRID=3857;LINESTRING(1051906.256734 7163923.26849568,1053046.48 7144565.6)'
441,442,658,76351,'SRID=3857;LINESTRING(1276878.43535766 6608989.79093273,1272371.38 6605644.55)','SRID=3857;LINESTRING(1276875.86915774 6608986.7919028,1272409.40536035 6605614.13976661)'
221,444,662,2232,'SRID=3857;LINESTRING(813897.129302683 7006295.30275364,807624.889999998 6987940.76)','SRID=3857;LINESTRING(807584.709999999 6987932.975,813894.444314729 7006296.08603826)'
181,447,666,191956,'SRID=3857;LINESTRING(1562223.93610619 7077497.99914936,1491510.96 7131112.58)','SRID=3857;LINESTRING(1562224.11090609 7077497.77218732,1491510.96 7131112.58)'
446,447,667,138534,'SRID=3857;LINESTRING(1491662.12237422 7131322.88456318,1491510.96 7131112.58)','SRID=3857;LINESTRING(1491662.24581732 7131323.06512948,1491510.96 7131112.58)'
450,451,676,142537,'SRID=3857;LINESTRING(825624.154964414 6702542.67417068,825610.21 6703209.12)','SRID=3857;LINESTRING(825637.932118715 6702522.89310483,825610.21 6703209.12)'
452,453,678,192286,'SRID=3857;LINESTRING(727111.088540258 6514101.89510778,727254.310000001 6514484.54)','SRID=3857;LINESTRING(727113.924073509 6514105.0866225,727254.310000001 6514484.54)'
100,453,679,178004,'SRID=3857;LINESTRING(720764.739059662 6432859.70187708,727254.310000001 6514484.54)','SRID=3857;LINESTRING(727254.310000001 6514484.54,720771.165801942 6432860.80726074)'
106,460,693,188767,'SRID=3857;LINESTRING(797850.683625194 6690555.68949522,799185.189999999 6696251.52999999)','SRID=3857;LINESTRING(799185.189999999 6696251.52999999,797889.247201643 6690562.79731619)'
459,460,695,162152,'SRID=3857;LINESTRING(801052.756307353 6694422.09139596,799185.189999999 6696251.52999999)','SRID=3857;LINESTRING(801052.780963871 6694422.07717965,799185.189999999 6696251.52999999)'
461,462,698,153307,'SRID=3857;LINESTRING(815335.076518334 6731954.84997343,817498.439999999 6730469.93)','SRID=3857;LINESTRING(815335.349794868 6731954.93169118,817498.439999999 6730469.93)'
110,470,714,191299,'SRID=3857;LINESTRING(889764.146430726 6743136.56132211,871185.280000001 6755060.02000001)','SRID=3857;LINESTRING(889766.036707103 6743133.6594386,871185.280000001 6755060.02000001)'
117,471,719,192130,'SRID=3857;LINESTRING(776183.775582748 6585233.44292637,771330.420000002 6593713.12)','SRID=3857;LINESTRING(776199.994193975 6585239.84347261,771330.420000002 6593713.12)'
472,473,720,189412,'SRID=3857;LINESTRING(889883.46490035 6768201.8281554,872079.210000001 6755954.22999999)','SRID=3857;LINESTRING(872079.210000001 6755954.22999999,889879.132638393 6768199.87553544)'
474,475,723,134475,'SRID=3857;LINESTRING(1018036.43366461 6955898.48536675,1017231.72 6954752.03)','SRID=3857;LINESTRING(1018044.97222159 6955905.88115649,1017231.72 6954752.03)'
201,475,724,109807,'SRID=3857;LINESTRING(1029820.42694527 7004192.91679913,1017231.72 6954752.03)','SRID=3857;LINESTRING(1017231.72 6954752.03,1029793.88293218 7004178.36811368)'
476,477,727,171065,'SRID=3857;LINESTRING(926054.520492077 6812074.69411868,927810.970000001 6812886.45)','SRID=3857;LINESTRING(927810.970000001 6812886.45,926050.817721398 6812077.40677508)'
157,477,728,76423,'SRID=3857;LINESTRING(931101.778650493 6786958.61992996,927810.970000001 6812886.45)','SRID=3857;LINESTRING(931101.287668194 6786943.26685968,927810.970000001 6812886.45)'
110,478,730,190148,'SRID=3857;LINESTRING(889764.146430726 6743136.56132211,888538.64 6741869.74999999)','SRID=3857;LINESTRING(889766.036707103 6743133.6594386,888538.64 6741869.74999999)'
479,480,733,83539,'SRID=3857;LINESTRING(1104715.69122736 6781624.46289523,1096765.96 6781841.58)','SRID=3857;LINESTRING(1096765.96 6781841.58,1104803.8206709 6781777.16541129)'
259,480,734,192015,'SRID=3857;LINESTRING(1096652.12060928 6736931.5503471,1096765.96 6781841.58)','SRID=3857;LINESTRING(1096765.96 6781841.58,1096647.69327756 6736936.25082008)'
3,481,739,164657,'SRID=3857;LINESTRING(1045261.64884734 6804884.59563129,1047926.21 6805096.23999999)','SRID=3857;LINESTRING(1045262.22016303 6804885.00615745,1047926.21 6805096.23999999)'
210,481,740,91249,'SRID=3857;LINESTRING(1047463.01592233 6806332.73304346,1047926.21 6805096.23999999)','SRID=3857;LINESTRING(1047465.67824503 6806335.05847941,1047926.21 6805096.23999999)'
299,482,741,155496,'SRID=3857;LINESTRING(1122951.70947319 6857306.90055575,1152737.26 6831976.97999999)','SRID=3857;LINESTRING(1123282.65975733 6857162.45642873,1152737.26 6831976.97999999)'
297,482,743,187862,'SRID=3857;LINESTRING(1154297.41937546 6830394.48495762,1152737.26 6831976.97999999)','SRID=3857;LINESTRING(1152737.26 6831976.97999999,1154297.50392255 6830394.60758185)'
247,484,749,42063,'SRID=3857;LINESTRING(1153646.66552885 6063433.28208755,1191535.14 6078025.07)','SRID=3857;LINESTRING(1191423.15226438 6078033.22442987,1153641.90479513 6063419.87108975)'
486,487,752,135785,'SRID=3857;LINESTRING(1184582.85861443 6111422.56416909,1184640.05 6111156.31)','SRID=3857;LINESTRING(1184580.00635625 6111419.38521316,1184640.05 6111156.31)'
279,521,754,87437,'SRID=3857;LINESTRING(1426422.23549038 6596194.14673887,1427780.68 6560816.48)','SRID=3857;LINESTRING(1426376.64726755 6596191.6649258,1427780.68 6560816.48)'
520,521,755,108362,'SRID=3857;LINESTRING(1433933.62903832 6536585.37368716,1427780.68 6560816.48)','SRID=3857;LINESTRING(1427780.68 6560816.48,1433931.01119959 6536556.22788059)'
522,523,756,188309,'SRID=3857;LINESTRING(1625762.90267492 6831737.94073282,1615379.57999999 6829398.55)','SRID=3857;LINESTRING(1625750.8347294 6831734.87575519,1615379.57999999 6829398.55)'
81,523,757,190918,'SRID=3857;LINESTRING(1606137.55939458 6780054.8775568,1615379.57999999 6829398.55)','SRID=3857;LINESTRING(1606140.50110511 6780047.05735472,1615379.57999999 6829398.55)'
12,523,758,187733,'SRID=3857;LINESTRING(1526153.4554614 6898322.07842467,1615379.57999999 6829398.55)','SRID=3857;LINESTRING(1615379.57999999 6829398.55,1526138.110577 6898328.19418043)'
489,490,765,139866,'SRID=3857;LINESTRING(1027266.14215865 6766285.40334053,1027687.08 6765865.09999999)','SRID=3857;LINESTRING(1027264.33377622 6766278.85102652,1027687.08 6765865.09999999)'
3,490,766,160968,'SRID=3857;LINESTRING(1045261.64884734 6804884.59563129,1027687.08 6765865.09999999)','SRID=3857;LINESTRING(1045262.22016303 6804885.00615745,1027687.08 6765865.09999999)'
233,491,768,76096,'SRID=3857;LINESTRING(1100450.51348339 6157591.88836078,1139261.81 6195305.76)','SRID=3857;LINESTRING(1100462.97581276 6157596.3644726,1139269.3792152 6195271.67095485)'
492,494,772,191219,'SRID=3857;LINESTRING(972390.869165913 6473890.79659068,973295.320000001 6474437.52999999)','SRID=3857;LINESTRING(973295.320000001 6474437.52999999,972391.565327408 6473890.69146844)'
493,494,773,77845,'SRID=3857;LINESTRING(987655.431020832 6468772.36689932,973295.320000001 6474437.52999999)','SRID=3857;LINESTRING(973295.320000001 6474437.52999999,987699.498117728 6468886.2284133)'
