node,bet_cen
24578,0.0
16391,0.0
16392,0.0
16393,0.012703105673717864
16397,0.0
57358,0.003239917154373029
57359,0.008060827159365328
24597,0.16938378391535155
16409,0.237751328279697
24604,0.020013164848827404
16419,0.0
16424,0.011984359801588093
24583,0.039370100963224464
16429,0.0009588554294254597
16436,0.09146679639297937
16440,0.10043360195187093
16441,0.0021633302629512695
16445,0.0
49215,0.0010822510822510823
16452,0.008952432578006146
24647,0.005005134323913793
24650,0.034316235871363475
24653,0.036599585701895025
16467,0.0
24660,0.15429599377190667
57435,0.025090657438526422
24669,0.005311798637848605
16479,0.0
16480,0.0
53264,0.024449919177856376
16500,0.0
16502,0.0469762693061797
16512,0.032733633216761225
16517,0.0
16523,0.005954766101792854
16527,0.006415513655052537
16529,0.0
16531,0.0
24601,0.009667015893328832
16537,0.03982423324588841
16539,0.0
16543,0.08505362310253617
16544,0.00216333026295127
16548,0.12768158429271473
16552,0.0
77852,0.003243237542100563
16565,0.06353777162327755
16566,0.0
16569,0.041486411436607
195,0.02919705100461482
16587,0.0
16588,0.00216333026295127
24781,0.0
16593,0.0017447270289717494
57561,0.0010825440576388058
16606,0.014776849157408586
24799,0.005513678211682701
8416,9.961163182603355e-06
16609,0.13058709482726355
16610,0.004321972919698961
16624,0.0
16626,0.0010822510822510823
24821,0.0
57592,0.001080786205312464
57593,0.002161572410624928
16663,0.0
53296,0.05224207557888352
16689,0.0032048786931221764
16692,0.21169007304169762
51934,0.002602772290894157
24892,0.007551147643188791
57687,0.02150685540013805
57688,0.021923153894400776
57689,0.021698995169971366
57692,0.017265593944474855
57693,0.01709180094447723
24926,0.0
24927,0.025875747770372104
16740,0.01606079724290007
16447,0.015770030748136436
24957,0.20394053610144636
24958,0.00216333026295127
65919,0.001661287638548061
65920,0.0019642632528393223
16774,0.007774590205559344
57736,0.0009307242117204215
57737,0.006145153177019504
57738,0.0026751192019194227
16779,0.08224285368496051
16787,0.0
24984,0.13829421666191646
24985,0.0
16800,0.09612425373399625
16801,0.001629167305166996
20550,0.0
57772,0.09955641632029409
57773,0.09953268627974134
57774,0.1000143838561484
57775,0.10031185153315045
16835,0.01981038909394145
25036,0.0
57808,0.002315593059753506
57809,0.07687624461060176
16852,0.007543187548408276
54941,0.001076098599108886
66008,0.031213843041950178
57820,0.0008644824765561099
20407,0.014680149840448449
57822,5.859507754472562e-07
16867,0.008634570626990768
57830,0.020137841084804688
57834,0.07670433781405271
57835,0.07657191293880156
66033,0.0027464684746763787
57842,0.003836304364187418
57843,0.042097883800542815
57844,0.004705034983865534
57845,0.03590081631489886
16887,0.1314721049591289
57848,0.0032518593892249944
57850,0.0006931874405190214
25083,0.00702126670304079
25084,0.004225500236456877
57854,0.001401456835461773
8706,0.0010822510822510823
57860,0.10648092622336561
16903,0.010083439821642856
33289,0.0
66063,0.003819930295295753
16916,0.0
25111,0.00455495717890335
16924,0.0
16927,0.0
57889,0.00021229624398856354
57890,0.0070719403575773025
16475,0.001082251082251082
57892,0.005748765848154832
57894,0.006270555013690613
57897,0.07805813578807098
57899,0.07759517677795105
57900,0.07745971472451393
16941,0.10605190790046404
16946,0.0
57914,0.03893626015054953
57915,0.039132054207044374
57917,0.03897941403004034
57918,0.07999457056444043
57919,0.04172399583622775
57920,0.021362236849574796
57935,0.09686831356035143
57937,0.003372181590721308
16978,0.0
16979,0.0
49748,0.01324814607144023
16993,0.0
16996,0.0
17008,0.0012416492248652521
57970,0.03231062740595522
17015,0.0022035832210633016
25221,0.0
17039,0.0019525833007154386
17040,0.0008506052090242668
17056,0.0
58030,0.001082251082251082
58032,0.005399536395746467
58041,0.0010822510822510823
58044,0.09973498299472265
58045,0.10063148768115693
58047,0.10165475305201291
54580,1.0742430883199695e-06
17097,0.07101876582694813
17103,0.0004140523496235462
17122,0.0
17123,0.035228664360364884
25324,0.0
17137,0.003243237542100563
58101,0.0010822510822510823
17150,0.003243237542100563
128,0.008625195414583611
17154,0.0005408325657378175
17163,0.0009996131887809515
58126,0.006251101447945762
58128,0.0035558060076584267
17169,0.0041378085909758895
58131,0.0059501403882253005
17175,0.013428562313358823
58137,0.0006248927849592939
58138,0.0
17180,0.03243817540360179
17190,0.23781564736916405
17191,0.0
58153,0.004203391829078312
17194,0.0029978413573432524
17196,0.0
58158,0.034316235871363475
58164,0.16656658991161585
17207,3.5157046526835374e-06
58169,0.0005909955325996746
58170,0.008981166091151143
58171,0.004889739689414909
17214,0.0010822510822510823
58175,0.020594941084731533
77225,0.013664943871614687
17220,0.007202662601502802
58181,0.01027276761962339
58184,0.009207509109860294
58185,0.008168911360380083
58187,0.007166740217440186
58188,0.005186617230278832
17229,0.00483678276044275
58190,0.16664141582564043
33615,0.014197434581981291
53391,0.10216976169693828
17248,0.0
17250,0.0
17259,0.0
61586,0.0
20627,0.028249146966804757
17271,0.014642511918779882
17280,0.0
66441,0.02805456406516453
58250,0.003080041880413138
17295,0.0005555985252790883
17320,0.0024179454065755635
58281,0.03914954678403091
58282,0.02323830738876376
58283,0.040998289841490905
58284,0.009708711173925026
58290,0.011297325587873913
58291,0.02219277588844071
58292,0.0058291596896670435
17333,0.1041178192254738
58294,0.0026334678676314
58295,0.0015689962060524345
58304,0.031515681457189235
58309,0.0010822510822510823
58310,0.034643877330377076
58311,0.03174322567498793
58321,0.01938830136140688
58323,0.018653050328375657
58325,0.01932574414052341
58327,0.13913629341738448
58328,0.1399233090160639
58329,0.003243237542100563
58330,0.008585350761853197
58333,0.007513060842784719
58336,0.006441649849879411
66531,0.028478460387815617
58340,0.011802220519058635
58346,0.010734618206193734
58347,0.005371703733912721
58351,0.008605273088218405
58353,1.1133064733497867e-05
58355,0.0032555425083849554
58366,0.0010822510822510823
58367,0.00216333026295127
9216,0.0
58371,0.029632224021159097
58372,0.050621558377731204
58373,0.0010822510822510823
58375,0.10130738190063526
58377,0.029353536832363462
58378,0.03677013204093794
58382,0.07112014040865766
58387,0.06780618349088377
1045,0.003251360866025572
58390,0.1461600051719418
17460,0.0
17468,0.032564537706126134
74814,0.12439102382712931
74824,0.024521276738497546
58442,0.02870823963221317
58443,0.029411966513525338
58444,0.027471248716012735
58445,0.02802931800039496
58451,0.033985975072872744
74839,0.11431777565955045
17935,0.00996725939586949
58462,0.06628635269849213
74847,0.0
58469,0.032558990938297505
58470,0.03171922581861901
58471,0.03091066257773306
74863,0.004353516603110539
74864,0.0
58481,0.0010822510822510823
58482,0.027733209128216727
58483,0.027237305915746142
58503,0.0
74903,0.1275559890092762
74908,0.0
9375,0.0
54812,0.00216333026295127
74934,0.0
52085,0.02382707380234493
74956,0.01715273236659268
58578,0.027443486972499116
58579,0.02722962191506533
58580,0.02772865665882123
25814,0.0
74976,0.0006159375039412164
58625,0.0187953592973317
58626,0.019136470541258305
58627,0.1382125918587354
78038,0.0
17673,0.0010822510822510823
58635,0.02141538707108361
75024,0.011573245315926389
58649,0.0635502378915524
75044,0.009738362943323288
58667,0.008048850046491004
75056,0.03708303188998523
58674,0.0032444094436514578
1334,0.017175389129909974
17719,0.0
75078,0.0
75081,0.02248903367033911
25944,0.0
58715,0.0
75102,0.008625195414583611
17776,0.007019885606783279
17777,0.0
17780,0.0
17781,0.0010822510822510823
17782,0.0
17783,0.0
75130,0.16216428230970967
25984,0.0
9604,0.028288503209909582
17802,0.0
17814,0.0
54604,0.0014695268765575686
52422,0.004321972919698961
58794,0.01988039677383642
58795,0.00216333026295127
58796,0.0010822510822510823
17837,0.12805272518696936
75200,0.024960039679064572
17859,0.003243237542100563
64699,0.0
17881,0.002873212882687706
17893,0.013906780616793048
17904,0.00216333026295127
17929,0.09205377356556825
52141,0.019153013884818434
75300,0.10640524934860833
75312,0.0
67141,0.005634639378548419
53516,0.005325797745938516
18022,0.006447244942874934
18024,0.03779490992528199
18026,0.00216333026295127
26222,0.04366198717076613
34417,0.019524845419199063
18039,0.0
26237,0.0
18053,0.003243237542100563
53527,0.007047113483709508
53528,0.11388120665568796
59030,0.004396253341454018
18071,0.0
75416,0.03542252357442217
18073,0.004422847600974293
75420,0.0025193130305667974
75422,0.0
75428,0.0
75434,0.31900184732808573
75438,0.007070715441432439
75440,0.025866562136768658
75442,0.23876549310785652
75443,0.0
75444,0.0
75445,0.01852791089514016
75448,0.0
75449,0.007770837330354664
18107,0.00480057751308428
75452,0.000800397090977114
75453,0.02583714803141801
75454,0.04995274636751861
18112,0.0
75457,0.004321972919698961
75459,0.002374935224536895
75460,0.0
75462,0.053685554730466864
16673,0.1958649506550617
75471,0.027701546733110746
75473,0.1007200819095672
75474,0.09638394851279532
75475,0.039128362743174265
75476,0.07743727235510445
75477,0.0
75481,0.0
75482,0.0
75483,0.10780975771549414
75485,0.0010661374359262827
75486,0.0824071009458506
75488,0.0004033992064775573
75490,0.11410227448977475
75492,0.00216333026295127
75494,0.0
75495,0.003371432410801222
75496,0.0
75497,0.0
75498,0.03699411817908081
75504,0.0
75510,0.08488553196163287
75513,0.020116942456740453
75514,0.08432136041845945
75519,0.0180834016612814
75520,0.00506580512671471
42755,0.00216333026295127
66346,0.0010822510822510823
75535,0.043331536975670576
75536,0.03748858600864911
75537,0.003928314912343066
18194,0.0
75541,0.0015347515685902257
75546,0.009414518078181134
75549,0.0010822510822510823
75554,0.003488410972555144
75556,0.04607946195656012
75557,0.0010822510822510823
75558,0.0010822510822510823
75559,0.0729817009246964
59176,0.00216333026295127
59177,0.0010822510822510823
18220,0.0049265666956517
75567,0.0032426515913251156
75568,0.01137929946518068
75570,0.0
75571,0.0010822510822510823
75575,5.859507754472562e-07
75586,0.03781441206908697
75588,0.09086404765826331
75591,0.0
18251,0.015828488845785242
75600,0.015072411796829771
75603,0.016767086730400244
75604,0.0
75607,0.0
75613,0.003243237542100563
18274,0.0702289041816452
75619,0.0
75620,0.0
75624,0.0010822510822510823
75626,0.03541860950584454
75627,0.03268520853020856
75635,0.0
75636,0.0010822510822510823
75637,0.04496836154294419
75639,1.7578523263417687e-06
75640,0.003243237542100563
75641,0.005162224471529144
75643,0.049708938199362555
26501,0.0
26509,0.0
75666,0.05559409174659438
75667,0.13530686774142328
75668,0.01667264188661392
75417,0.0
75674,0.0
18338,0.008089929381212543
18340,0.022518154354046582
75685,0.0
75693,0.0
30365,0.01248526682579974
75697,0.001032025334948995
75706,0.0
18365,0.0
18369,0.0010822510822510823
75714,0.002043482656217197
75720,0.0021673342599168263
75724,0.0010822510822510823
75728,0.0
75731,0.017789173264751493
75734,0.0
75736,0.0003187376901507924
75742,0.0023253414669997512
75746,0.00021718265491952533
18403,0.0
75748,0.0
75751,0.0
18414,0.0010822510822510823
18417,0.0
75764,0.0
18427,0.0
75773,0.0005035953939581441
18433,0.0
75781,0.0
16727,0.003244995394426905
75790,0.0
18447,0.04317717800972527
75813,0.0
75814,0.001082251082251082
75816,0.0022527715368880403
75818,0.0
18476,0.08517765618276045
74078,0.003243237542100563
75834,5.175898516450762e-06
75844,0.1057961522322675
24932,0.0005978748737276079
75880,0.011840307319462706
75883,0.05596850487186846
18542,0.0032869004504738858
75903,0.0
51328,0.008102039030571785
75906,0.0039157737055872865
75914,0.0
18571,0.0010799072791492933
75922,0.0
75923,0.021445195061119027
75927,0.03321849953743318
75938,0.0
75939,0.0004065131163127915
18619,0.000791713900809732
75970,0.0
75974,0.01930121854323262
18632,0.003934931505702666
18634,0.1345658230561984
75996,0.0
18653,0.002337082339402701
35049,0.02836669806804773
