l_id,v_id1,eq_no_id1,v_id2,eq_no_id2,wkt_srid_3857
97,103,103,87,87,'SRID=3857;LINESTRING(773471.306744959 6700314.03780132,785953.983759508 6745433.35639174)'
98,104,104,103,103,'SRID=3857;LINESTRING(771083.28311433 6710077.04538898,773471.306744959 6700314.03780132)'
99,105,105,87,87,'SRID=3857;LINESTRING(743701.13911348 6736423.28845178,785953.983759508 6745433.35639174)'
100,106,106,107,107,'SRID=3857;LINESTRING(797850.683625194 6690555.68949522,793215.151936644 6701100.18616622)'
101,108,108,107,107,'SRID=3857;LINESTRING(778798.824158444 6712753.31944486,793215.151936644 6701100.18616622)'
102,109,109,106,106,'SRID=3857;LINESTRING(814099.793650806 6700677.60023477,797850.683625194 6690555.68949522)'
103,110,110,111,111,'SRID=3857;LINESTRING(889764.146430726 6743136.56132211,960108.406037683 6697334.11102728)'
104,87,87,112,112,'SRID=3857;LINESTRING(785953.983759508 6745433.35639174,818544.670400209 6723786.98835946)'
105,113,113,87,87,'SRID=3857;LINESTRING(792955.323646165 6714800.40292274,785953.983759508 6745433.35639174)'
106,87,87,85,85,'SRID=3857;LINESTRING(785953.983759508 6745433.35639174,783122.605419727 6836887.32820529)'
107,110,110,114,114,'SRID=3857;LINESTRING(889764.146430726 6743136.56132211,914122.866899159 6652837.80275815)'
108,115,115,116,116,'SRID=3857;LINESTRING(732090.640052962 6631133.81838563,753913.827777882 6647356.35380258)'
109,117,117,118,118,'SRID=3857;LINESTRING(776183.775582748 6585233.44292637,794471.172064294 6558371.99009649)'
110,117,117,119,119,'SRID=3857;LINESTRING(776183.775582748 6585233.44292637,718740.138688264 6598566.39602202)'
111,117,117,120,120,'SRID=3857;LINESTRING(776183.775582748 6585233.44292637,875410.432552057 6580400.34033273)'
112,121,121,122,122,'SRID=3857;LINESTRING(703724.552763617 6592748.92614895,686549.79359579 6586352.07469177)'
113,123,123,124,124,'SRID=3857;LINESTRING(746085.180935131 6622861.05835928,736089.264547628 6627650.77657821)'
114,455,455,173,173,'SRID=3857;LINESTRING(757963.978116761 6668945.5453907,737251.537575814 6667185.35021501)'
115,125,125,126,126,'SRID=3857;LINESTRING(775417.327772857 6633564.13630515,805195.794501331 6662525.01212664)'
116,127,127,119,119,'SRID=3857;LINESTRING(701413.120209805 6591093.12002968,718740.138688264 6598566.39602202)'
117,118,118,496,496,'SRID=3857;LINESTRING(794471.172064294 6558371.99009649,829273.101095401 6516280.29433337)'
118,121,121,119,119,'SRID=3857;LINESTRING(703724.552763617 6592748.92614895,718740.138688264 6598566.39602202)'
452,46,46,47,47,'SRID=3857;LINESTRING(1505510.32827441 6897564.72921428,1497963.30113494 6894966.46508631)'
119,129,129,124,124,'SRID=3857;LINESTRING(737583.914466148 6667522.95228354,736089.264547628 6627650.77657821)'
120,125,125,130,130,'SRID=3857;LINESTRING(775417.327772857 6633564.13630515,792937.859183061 6651702.10327713)'
121,125,125,123,123,'SRID=3857;LINESTRING(775417.327772857 6633564.13630515,746085.180935131 6622861.05835928)'
122,131,131,132,132,'SRID=3857;LINESTRING(757094.251029236 6642998.15971084,780213.728344072 6652175.4805311)'
123,133,133,123,123,'SRID=3857;LINESTRING(761720.39052837 6597190.67175024,746085.180935131 6622861.05835928)'
125,117,117,134,134,'SRID=3857;LINESTRING(776183.775582748 6585233.44292637,757483.528821606 6615326.11018264)'
126,135,135,136,136,'SRID=3857;LINESTRING(859233.654516491 6716338.44829307,882849.291589706 6741209.0474158)'
128,123,123,131,131,'SRID=3857;LINESTRING(746085.180935131 6622861.05835928,757094.251029236 6642998.15971084)'
